Name,Type,Size,Armor,Hit Points,Move Burrow,Move Climb,Move Fly,Move Swim,Move Walk,Stat Str,Stat Dex,Stat Con,Stat Int,Stat Wis,Stat Cha,Save Str,Save Dex,Save Con,Save Int,Save Wis,Save Cha,Blind Sight,Dark Vision,Tremorsense,True Sight,Immune Acid,Immune Bludgeoning,Immune Cold,Immune Fire,Immune Force,Immune Lightning,Immune Necrotic,Immune Piercing,Immune Poison,Immune Psychic,Immune Radiant,Immune Slashing,Immune Thunder,Resist Acid,Resist Bludgeoning,Resist Cold,Resist Fire,Resist Force,Resist Lightning,Resist Necrotic,Resist Piercing,Resist Poison,Resist Psychic,Resist Radiant,Resist Slashing,Resist Thunder,Cause Blinded,Cause Charmed,Cause Deafened,Cause Frightened,Cause Grappled,Cause Incapacitated,Cause Invisible,Cause Paralyzed,Cause Petrified,Cause Poisoned,Cause Prone,Cause Restrained,Cause Stunned,Cause Unconscious,Multiattack,Spellcasting,Damage Tags,Spellcasting Tags,Trait Tags,Elo Rank
Vampire Spellcaster,undead,2,16,144,0,0,0,0,30,18,18,18,17,15,18,0,9,0,0,7,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,"B,N,P",CW,"Legendary Resistances,Regeneration,Shapechanger,Spider Climb,Sunlight Sensitivity",2830
Vampire Warrior,undead,2,18,144,0,0,0,0,30,18,18,18,17,15,18,0,9,0,0,7,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"B,N,P,S",,"Legendary Resistances,Regeneration,Shapechanger,Spider Climb,Sunlight Sensitivity",3511
Veteran,humanoid,2,17,58,0,0,0,0,30,16,13,14,10,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"P,S",,,1723
Vine Blight,plant,2,12,26,0,0,0,0,10,15,8,14,5,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,B,,False Appearance,192
Violet Fungus,plant,2,5,18,0,0,0,0,5,3,1,10,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,,False Appearance,-713
Vrock,fiend,3,15,104,0,0,60,0,40,17,15,18,8,13,8,0,5,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"I,P,S",,Magic Resistance,2158
Vulture,beast,2,10,5,0,0,50,0,10,7,10,13,2,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,,"Keen Senses,Pack Tactics",-1225
Warhorse,beast,3,11,19,0,0,0,0,60,18,12,13,2,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,B,,,471
Warhorse Skeleton,undead,3,13,22,0,0,0,0,60,18,12,15,2,8,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,,,520
Water Elemental,elemental,3,14,114,0,0,0,90,30,18,14,18,5,10,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,B,,,2117
Water Weird,elemental,3,13,58,0,0,0,60,0,17,16,13,11,10,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,B,,,1558
Weasel,beast,0,13,1,0,0,0,0,30,3,16,8,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,,Keen Senses,-1275
Werebear,humanoid,2,11,135,0,0,0,0,30,19,10,17,11,12,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"P,S",,"Keen Senses,Shapechanger",2229
Wereboar,humanoid,2,11,78,0,0,0,0,30,17,10,15,10,11,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"B,S",,"Charge,Shapechanger",1984
Wererat,humanoid,2,12,33,0,0,0,0,30,10,15,12,11,10,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,P,,"Keen Senses,Shapechanger",1688
Weretiger,humanoid,2,12,120,0,0,0,0,30,17,15,16,10,13,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"P,S",,"Keen Senses,Pounce,Shapechanger",1705
Werewolf,humanoid,2,12,58,0,0,0,0,30,15,13,14,10,11,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"P,S",,"Keen Senses,Shapechanger",1647
White Dragon Wyrmling,dragon,2,16,32,15,0,60,30,30,14,10,14,5,10,11,0,2,4,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C,P",,,1075
Wight,undead,2,14,45,0,0,0,0,30,15,14,16,10,13,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"N,P,S",,Sunlight Sensitivity,1284
Will-o'-Wisp,undead,0,19,22,0,0,50,0,0,1,28,10,13,14,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"L,O",,Incorporeal Movement,1221
Winged Kobold,humanoid,1,13,7,0,0,30,0,30,7,16,9,8,7,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B,P",,"Pack Tactics,Sunlight Sensitivity",-165
Winter Wolf,monstrosity,3,13,75,0,0,0,0,50,18,13,14,7,12,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"C,P",,"Keen Senses,Pack Tactics",1413
Wolf,beast,2,13,11,0,0,0,0,40,12,15,12,3,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,P,,"Keen Senses,Pack Tactics",-165
Worg,monstrosity,3,13,26,0,0,0,0,50,16,13,13,7,11,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,P,,Keen Senses,613
Wraith,undead,2,13,67,0,0,60,0,0,6,16,16,12,14,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N,O",,"Incorporeal Movement,Sunlight Sensitivity",1806
Wyvern,dragon,3,13,110,0,0,80,0,20,19,10,16,5,12,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"I,P,S",,,2461
Xorn,elemental,2,19,73,20,0,0,0,20,17,10,22,11,10,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"P,S",,,2053
Yeti,monstrosity,3,12,51,0,40,0,0,40,18,13,16,8,12,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"C,S",,Keen Senses,1863
Yochlol,fiend,2,15,136,0,30,0,0,30,15,14,18,13,15,15,0,6,0,5,6,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,"B,I,P",I,"Magic Resistance,Shapechanger,Spider Climb,Web Walker",3386
Young Red Shadow Dragon,dragon,3,18,178,0,40,80,0,40,23,10,21,14,11,19,0,5,10,0,5,9,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"N,P,S",,Sunlight Sensitivity,3585
Young Remorhaz,monstrosity,3,14,93,30,0,0,0,30,18,13,17,3,10,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F,P",,,2066
Yuan-ti Abomination,monstrosity,3,15,127,0,0,0,0,40,19,16,17,17,15,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,"B,I,P,S","F,I","Magic Resistance,Shapechanger",2212
Yuan-ti Malison (Type 1),monstrosity,2,12,66,0,0,0,0,30,16,14,13,14,12,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"I,P,S","F,I","Magic Resistance,Shapechanger",976
Yuan-ti Malison (Type 2),monstrosity,2,12,66,0,0,0,0,30,16,14,13,14,12,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"I,P","F,I","Magic Resistance,Shapechanger",976
Yuan-ti Malison (Type 3),monstrosity,2,12,66,0,0,0,0,30,16,14,13,14,12,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,"B,I,P,S","F,I","Magic Resistance,Shapechanger",976
Yuan-ti Pureblood,humanoid,2,11,40,0,0,0,0,30,11,12,11,13,12,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"I,P,S",I,Magic Resistance,756
Zombie,undead,2,8,22,0,0,0,0,20,13,6,16,3,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,,Undead Fortitude,-5
Assassin Bug,monstrosity,2,14,55,0,0,50,0,10,13,14,13,4,12,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"F,P",,Keen Senses,993
Blindheim,humanoid,2,14,26,0,0,0,0,30,13,16,15,8,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P,R",,,706
Crab Folk,giant,3,16,68,0,0,0,40,40,19,10,17,7,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,B,,,1577
Dire Corby,humanoid,2,13,16,0,40,0,0,40,13,14,13,6,8,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,S,,Keen Senses,435
Eye of Fear and Flame,undead,2,15,136,0,0,0,0,30,16,14,18,18,17,18,7,0,8,0,7,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"F,S",I,Turn Immunity,3381
Fog Giant,giant,4,16,200,0,0,0,0,40,27,10,22,12,16,16,0,0,10,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"B,S",I,Keen Senses,3605
Forlarren,fey,2,16,45,0,0,0,0,40,14,16,17,12,11,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"C,F,L,P,S",I,Magic Resistance,2330
Jermlaine,humanoid,0,11,3,0,0,0,0,30,4,12,13,10,11,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B,P",,Magic Resistance,-517
Khargra,elemental,1,20,11,0,0,30,0,5,13,10,14,5,11,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"O,P",,,-277
Killmoulis,fey,0,14,7,0,30,0,0,30,4,19,13,12,14,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,,,-1319
Mite,fey,1,12,7,10,30,0,0,30,7,14,11,10,8,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,,,-769
Needle Lord,plant,3,15,45,0,0,0,0,40,18,11,14,11,15,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,P,,,1102
Needle Spawn,plant,2,13,16,0,20,0,0,30,13,17,12,6,13,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P,S",,,14
Norker,humanoid,1,17,16,0,0,0,0,30,13,10,13,8,8,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"B,P",,,255
Norker War Leader,humanoid,1,17,39,0,0,0,0,30,16,10,15,12,11,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"P,S",,,1077
Screaming Devilkin,fey,1,17,18,0,0,40,0,0,4,16,13,5,8,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,P,,,195
Xill,monstrosity,2,16,33,0,0,0,0,40,14,18,13,11,14,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"I,P",,,1378
"Ygorl, Lord of Entropy",aberration,3,20,325,0,40,0,40,40,24,18,24,20,16,26,14,0,14,0,0,15,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,"N,S",I,"Legendary Resistances,Magic Resistance",4087
Anarch,humanoid,2,13,11,0,0,0,0,30,14,13,12,9,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,,"Aggressive,Siege Monster",-255
Archon of the Triumvirate,celestial,2,18,144,0,0,0,0,30,20,15,19,15,21,18,0,0,9,0,10,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,"B,O",I,,3369
Arclight Phoenix,elemental,2,16,142,0,0,120,0,0,15,22,17,5,12,7,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"L,O",,"Flyby,Illumination",2615
Aurelia,celestial,2,22,287,0,0,150,0,50,26,24,25,17,25,30,0,14,14,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"R,S",,"Legendary Resistances,Magic Resistance",3935
Battleforce Angel,celestial,2,18,66,0,0,90,0,30,16,12,13,11,17,18,0,0,0,0,6,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"R,S",,"Flyby,Magic Resistance",1375
Biomancer,humanoid,2,17,110,0,0,0,0,30,10,15,14,20,14,15,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,CW,Magic Resistance,2329
Blistercoil Weird,elemental,2,13,45,0,0,0,60,40,16,16,15,5,10,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B,F",,Illumination,1476
Blood Drinker Vampire,undead,2,16,90,0,0,40,0,40,16,18,17,16,13,19,0,7,6,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"B,N,P",,,1883
Blood Witch,humanoid,2,15,78,0,0,0,0,30,16,14,15,13,9,19,0,0,0,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"P,S",I,Devil's Sight,1850
Bloodfray Giant,giant,4,14,103,0,0,0,0,40,23,9,20,7,8,9,9,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,B,,,2134
Borborygmos,giant,4,14,270,0,0,0,0,40,24,11,24,8,17,16,13,0,13,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,B,,"Legendary Resistances,Siege Monster",3277
Cackler,fiend,1,15,10,0,0,0,0,30,9,16,11,11,7,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"P,S,Y",I,,287
Category 1 Krasis,monstrosity,2,15,19,0,0,0,0,30,16,15,14,2,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"P,S",,Amphibious,613
Category 2 Krasis,monstrosity,3,15,136,0,0,0,0,40,18,14,16,2,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"P,S",,Amphibious,613
Category 3 Krasis,monstrosity,4,16,287,0,0,0,0,40,23,12,21,2,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"B,P,S",,Amphibious,613
Conclave Dryad,fey,2,16,143,0,0,0,0,30,12,19,14,19,20,21,0,0,0,8,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"B,P",I,Magic Resistance,2319
Cosmotronic Blastseeker,humanoid,2,15,37,0,0,0,0,30,14,15,16,18,9,12,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,B,I,,1123
Counterflux Blastseeker,humanoid,2,16,39,0,0,0,0,30,13,16,15,18,11,14,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,P,I,,890
Deathpact Angel,celestial,2,18,175,0,0,90,0,30,16,18,14,19,20,23,0,0,0,9,10,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,"N,S",I,"Flyby,Magic Resistance",4334
Devkarin Lich,undead,2,14,97,0,0,0,0,30,11,16,14,19,16,15,0,0,7,9,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,"I,N",CW,"Legendary Resistances,Regeneration,Turn Resistance,Undead Fortitude",3226
Felidar,celestial,3,17,93,0,0,0,0,40,19,16,17,10,17,14,0,6,0,0,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"P,S",,"Keen Senses,Pounce",2187
Firefist,humanoid,2,18,117,0,0,0,0,30,16,10,14,11,17,13,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,S,CC,,2565
Firemane Angel,celestial,2,18,135,0,0,120,0,40,22,15,17,12,14,23,10,0,0,0,6,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"F,R,S",I,"Flyby,Magic Resistance",2909
Flux Blastseeker,humanoid,2,15,55,0,0,0,0,30,10,15,12,20,9,14,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"B,T",I,,1692
Fluxcharger,elemental,3,16,60,0,0,60,0,0,15,18,15,6,10,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"B,F,L,O",,,2354
Flying Horror,aberration,2,16,49,0,0,60,0,30,9,20,12,2,15,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"S,Y",,Sunlight Sensitivity,1770
Frontline Medic,humanoid,2,20,19,0,0,0,0,30,15,10,14,10,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,P,CC,,309
Galvanic Blastseeker,humanoid,2,13,52,0,0,0,0,30,10,17,14,19,10,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"L,O,P",I,,802
